gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,timepoint,n_CCS,n_ACS
RABGEF1,1.3807866535427824,-0.37629748955128955,0.45522448107679736,-0.8266196243690316,0.4084526907703062,,TP3M,14,15
AC027644.3,2.7123574582604997,-0.38569808500500935,0.3297012960899869,-1.1698409729628088,0.24206497158289708,,TP3M,14,15
TMEM248,7.4965544725245765,0.022355573382217612,0.21320699474020433,0.10485384595124651,0.9164917826026151,0.9818184440987289,TP3M,14,15
SBDS,26.621896215563055,-0.15406168195776257,0.14240702187249069,-1.0818404874424472,0.2793234127155251,0.6827478739965448,TP3M,14,15
TYW1,2.3606448149441253,0.4982075228455582,0.3482048529324929,1.4307885678495886,0.1524908205078816,,TP3M,14,15
AUTS2,3.592290468510544,0.34768521470192787,0.32159832270989624,1.0811163807454425,0.2796453476964095,,TP3M,14,15
TYW1B,0.7230869997718242,0.5194524822061314,0.6127542361647768,0.8477338083492981,0.3965862334829978,,TP3M,14,15
POM121,4.91630277743212,-0.01284253302732956,0.2567286924910021,-0.05002375427039449,0.9601034588455534,0.9923800546425922,TP3M,14,15
NSUN5,3.986055053297119,0.09121251441865313,0.2806846545092969,0.3249643788974291,0.7452080313127762,,TP3M,14,15
BAZ1B,7.953331230677407,-0.09967561866939703,0.2685052023080112,-0.37122416181365386,0.7104705783103821,0.9147341868948813,TP3M,14,15
BCL7B,4.796022597675378,0.2498715931634758,0.28332298232302655,0.8819319601774782,0.3778136025583143,0.7472173308248464,TP3M,14,15
DNAJC30,1.7968062668651124,0.5049105377665909,0.43699237053035667,1.1554218604636166,0.2479177141836183,,TP3M,14,15
BUD23,8.33129513154292,0.05134739672381843,0.21240916389602688,0.2417381424699393,0.8089830724924982,0.9451764969178963,TP3M,14,15
ABHD11,1.081582507532965,0.42255571215105564,0.5215947740589114,0.810122595483156,0.41786971898415604,,TP3M,14,15
LIMK1,1.0028840779893289,0.37897545460887894,0.5272976693308601,0.7187125539352339,0.4723180466341097,,TP3M,14,15
EIF4H,11.74560703390567,0.3474544329510871,0.16299162974459477,2.131731755155418,0.03302890472145724,0.2650152360983568,TP3M,14,15
LAT2,9.407762006206141,-0.46751578808713673,0.2249328912645267,-2.078467873056975,0.037666286956163426,0.28123105849202695,TP3M,14,15
RFC2,1.6193356168024833,-0.23985851900054067,0.4212993736037895,-0.5693303480344486,0.5691319752781596,,TP3M,14,15
GTF2I,16.788601810251794,-0.22728245714198117,0.1626525039194847,-1.3973498818960033,0.16230838246988866,0.5566093824558683,TP3M,14,15
NCF1,34.964645108739816,-0.3583526579769337,0.17178741080143337,-2.0860239775727716,0.03697645115715294,0.27899924172447954,TP3M,14,15
GTF2IRD2,1.8438999814476964,0.737812437335888,0.5462389362701966,1.3507137414512862,0.1767871487009981,,TP3M,14,15
RCC1L,1.9389799868531474,0.0011991962433519972,0.414087240749783,0.0028959990198698868,0.9976893303238041,,TP3M,14,15
TRIM73,4.91240691539733,-0.283768665555044,0.28725443013417973,-0.9878652364821405,0.32321865281755713,0.7090366422697185,TP3M,14,15
POM121C,5.549057642036407,0.4221237303749438,0.27199882978301315,1.551932156148218,0.12067845777459874,0.4829784620291156,TP3M,14,15
RHBDD2,2.1297770816219286,0.6660057837214549,0.3810983087120971,1.7475957475964365,0.08053405221427529,,TP3M,14,15
POR,1.573555218732224,1.7656665799137352,0.47992045317711646,3.679081748287375,0.00023407523434824224,,TP3M,14,15
TMEM120A,0.9483997323412715,0.3819944839970093,0.5887798736334365,0.6487899826460984,0.5164741331918508,,TP3M,14,15
STYXL1,1.4598026546526854,-0.49036822260250656,0.5759331538144706,-0.851432530589257,0.3945291275105577,,TP3M,14,15
MDH2,8.730930809545681,-0.20216962716387454,0.19634477224395647,-1.0296664629943941,0.30316660392335537,0.695565792035418,TP3M,14,15
HSPB1,5.605754446101451,0.09731360419996257,0.2789464093258688,0.34886129000599386,0.7271934476487877,0.9211823228251202,TP3M,14,15
YWHAG,3.9239214232201847,0.5412523587292953,0.29278115750250583,1.8486584428667099,0.06450714797030578,,TP3M,14,15
DTX2,0.9149187122794684,0.6340479862634153,0.5716609418716181,1.1091329489601687,0.2673728327367715,,TP3M,14,15
CCDC146,0.7226012500564746,-0.060135359749830454,0.6599135926564121,-0.0911261116895046,0.9273923848292273,,TP3M,14,15
FGL2,1.8434035328297933,-0.9904151959169263,0.5371587036595638,-1.8438036825418804,0.06521175585561369,,TP3M,14,15
GSAP,7.912507339414521,-0.05862634864557665,0.22664931653381234,-0.2586654552599569,0.795893375330353,0.9407474571532363,TP3M,14,15
PTPN12,4.564004150094786,-0.18833279382773993,0.3077003015848636,-0.6120656783815268,0.5404943042814567,0.8369694890785647,TP3M,14,15
APTR,0.6884173953603188,0.04083908224601625,0.6374483073222578,0.0640665004156491,0.9489172758221515,,TP3M,14,15
RSBN1L,14.753250164092734,-0.1309598756313875,0.14718857119171405,-0.8897421489390737,0.3736043563265715,0.7450595676029298,TP3M,14,15
TMEM60,1.7498327107324685,-0.26979880350925706,0.4613823974793075,-0.5847618049220381,0.5587078899758597,,TP3M,14,15
PHTF2,8.798957793466585,0.08858040000323207,0.19209487351883645,0.4611283913026761,0.6447064934731517,0.8936376278485106,TP3M,14,15
KIAA1324L,0.5932003598626013,0.701634580511365,0.7885017387668873,0.8898326357639095,0.37355575979781097,,TP3M,14,15
DMTF1,7.953047410235759,-0.4136804440532993,0.22290797799219547,-1.8558350749912738,0.0634770694367796,0.3638669431908301,TP3M,14,15
TMEM243,20.80285869995157,-0.15111435746807203,0.16500079123552638,-0.9158401989258799,0.3597507159071264,0.7372811786617506,TP3M,14,15
TP53TG1,3.1280641656058488,-0.03927840331585237,0.30260193111249206,-0.12980222291195706,0.8967229041666579,,TP3M,14,15
ABCB4,2.4093893402602706,-0.14405966906400083,0.39547915745505224,-0.3642661474021517,0.715659276325078,,TP3M,14,15
SLC25A40,0.8299460655913569,-0.7060582904305717,0.6155595945994434,-1.1470185772833539,0.25137394312239514,,TP3M,14,15
DBF4,10.968773164375968,0.3518777956193646,0.20435382552476264,1.7219046167389986,0.0850867985308201,0.41718697997570464,TP3M,14,15
SRI,8.65076426053754,-0.07510176927199214,0.19036894428235662,-0.39450641256170776,0.6932071937689848,0.9074275578315314,TP3M,14,15
GTPBP10,2.578326286244642,0.5668646075604473,0.4475453373557675,1.2666082299273946,0.2052954082432299,,TP3M,14,15
CDK14,6.53931785020265,0.28304487580652643,0.24225210501018882,1.1683897475096117,0.24264958858490193,0.6493982016957196,TP3M,14,15
MTERF1,1.4486276138423808,0.2127130356657247,0.47679810448823284,0.446128106767619,0.6555047110035974,,TP3M,14,15
AKAP9,25.43955769226406,-0.2834173880673508,0.12911000194253505,-2.195162139285659,0.028151969067362746,0.24888872964582692,TP3M,14,15
KRIT1,4.33441540806582,-0.3345319999911093,0.2751568955310331,-1.2157863583447053,0.22406631674932553,0.6330140617862503,TP3M,14,15
ANKIB1,4.3211659855079825,0.19518447845060766,0.3429375622746924,0.5691545631687474,0.5692512525804085,0.8521983789683116,TP3M,14,15
GATAD1,5.308154710726958,-0.3691265943446641,0.2669701795899061,-1.382651032080365,0.16677189335340503,0.5607026153436218,TP3M,14,15
PEX1,3.0590042274601017,-0.11090428463186307,0.3104222985281425,-0.35726906590703117,0.7208903856978186,,TP3M,14,15
RBM48,4.6217063282663915,-0.21306981651437884,0.266763019318311,-0.7987232153049538,0.4244509223753221,0.7739859302831682,TP3M,14,15
FAM133B,48.29924630336414,0.51087188119668,0.11363388843242773,4.495770480480121,6.931847819974613e-06,0.0016423858101459851,TP3M,14,15
CDK6,4.122756393824266,0.153473221912317,0.35499056615548047,0.43233042380370773,0.6655012781481975,,TP3M,14,15
SAMD9,8.847544969020399,-0.11325831336894994,0.227982599273555,-0.4967849025751827,0.6193407427969198,0.882956340110691,TP3M,14,15
SAMD9L,7.521300004465872,-0.11926800487282363,0.28433190402517045,-0.4194675419268653,0.6748744712926693,0.9041359294016561,TP3M,14,15
VPS50,1.7711171647612276,-0.35962800627698216,0.3840290175009766,-0.9364605013892409,0.3490361401101374,,TP3M,14,15
GNG11,1.901327712446945,-0.39195488737727285,0.8781361173853747,-0.4463486692066685,0.6553454052839154,,TP3M,14,15
BET1,1.8989347034964594,-0.47005360463355544,0.5250126548352705,-0.8953186181408157,0.3706167904802571,,TP3M,14,15
CASD1,2.697809314548668,-0.21577656418127142,0.32170190839510476,-0.6707344860269248,0.5023896894707172,,TP3M,14,15
SGCE,0.8424780710668596,-0.09184520052726233,0.672861427455546,-0.13649942882679253,0.8914264760548026,,TP3M,14,15
PEG10,3.635201084513876,0.32856960856383083,0.38201524279832616,0.8600955452902952,0.38973637661660687,,TP3M,14,15
SLC25A13,1.4613185461934683,0.0008435106324885056,0.4484290258659261,0.0018810348657954698,0.998499152207323,,TP3M,14,15
SEM1,10.657455256985521,0.07170886046647382,0.21368461570100866,0.335582700847356,0.7371855709661391,0.92122275640424,TP3M,14,15
SDHAF3,2.1270171447190545,0.061471467408484144,0.36010959798785985,0.17070210778041106,0.864458005387518,,TP3M,14,15
ASNS,1.4106297565928994,-0.4585264964236617,0.5529522825248203,-0.8292333912250013,0.40697235367733375,,TP3M,14,15
LMTK2,0.8779176929050159,0.2761140484116027,0.5595204898269149,0.49348335482230027,0.621671098169497,,TP3M,14,15
TECPR1,2.0843431409184188,0.06255431529152337,0.41321378993951574,0.1513848685947286,0.879672125011039,,TP3M,14,15
BRI3,9.429010453961977,-0.06818902731777686,0.18737974538544955,-0.363908207781522,0.7159265553690058,0.9151417445727388,TP3M,14,15
TRRAP,5.090638835807676,-0.07802291360184135,0.31080987513215763,-0.2510309994773033,0.8017901422670995,0.9423155309580925,TP3M,14,15
ARPC1A,2.823099334340052,-0.31451754078286637,0.35508698393931826,-0.8857478730806284,0.37575340486736064,,TP3M,14,15
ARPC1B,15.292266538238525,-0.20281586326355688,0.20267531842549347,-1.0006934482163652,0.31697503588481,0.70079614083288,TP3M,14,15
PDAP1,9.154437716355998,-0.23488284658931516,0.2044486881662447,-1.148859641487762,0.2506138616347062,0.6525573006133281,TP3M,14,15
BUD31,17.347265302442615,0.18535265989774213,0.14158391742577267,1.3091363995837721,0.19048815130001162,0.5933346973884673,TP3M,14,15
PTCD1,0.9431298988820859,-0.16113365197456428,0.5840205794397808,-0.2759040651086834,0.7826217515558878,,TP3M,14,15
CPSF4,1.518051489907057,-0.21740444812475943,0.4800031582310603,-0.45292295351962436,0.6506042219572334,,TP3M,14,15
ATP5MF,15.436996043868628,-0.14178556024828332,0.16878459536525767,-0.8400385114616225,0.40088679397033755,0.7612458782375403,TP3M,14,15
ZNF789,1.1839465486769098,0.0551151759630371,0.517415243308389,0.10652020147421024,0.9151696281335622,,TP3M,14,15
ZNF394,9.274922060826228,0.09670473574054676,0.20517095006867522,0.4713373687073027,0.637399834135133,0.8929173228155399,TP3M,14,15
ZKSCAN5,0.8182709551402632,0.3055065730045016,0.6653882114617038,0.459140345052664,0.6461333860714917,,TP3M,14,15
FAM200A,1.045081979472047,-0.046639263179089084,0.5574186288264698,-0.08367008342953745,0.9333187436797198,,TP3M,14,15
ZNF655,7.085780071903817,-0.10337513479401901,0.2124316585543991,-0.4866277253470056,0.6265221719531083,0.888555395011905,TP3M,14,15
ZSCAN25,0.8228165307737372,0.5616007947327744,0.6063555107341146,0.9261906336974562,0.35434691921715744,,TP3M,14,15
TRIM4,3.974180559895974,-0.17870580334223812,0.3020951468679827,-0.591554697898982,0.5541488173074949,,TP3M,14,15
ZKSCAN1,7.157909037175432,0.30771618989241917,0.2409881139083318,1.2768936396982205,0.20163979993059833,0.6077612819955763,TP3M,14,15
ZNF3,1.7801716904507363,0.19558663432757836,0.38585102821077544,0.5068967555549365,0.6122272622732129,,TP3M,14,15
COPS6,6.790705289596241,-0.04444058846616359,0.21991584687736593,-0.20207997330426797,0.8398542038715966,0.9582230415909219,TP3M,14,15
MCM7,3.4391473533104526,-0.58571881009975,0.3187488295435652,-1.8375559556986436,0.06612786398659923,,TP3M,14,15
AP4M1,1.3345730136592309,0.2926146967348149,0.43716078994349866,0.669352566529661,0.5032706018735023,,TP3M,14,15
TAF6,1.923905213037205,-0.14215304897260464,0.4202289663980294,-0.3382752269341689,0.7351557905152797,,TP3M,14,15
LAMTOR4,23.716962470685736,-0.2976580826041101,0.13707507508890623,-2.1714967685485527,0.029893641157138818,0.25283766550782927,TP3M,14,15
STAG3,6.357848355710711,-1.007783927334931,0.4716833649896208,-2.1365687283822417,0.03263308537037231,0.2641867549118524,TP3M,14,15
PILRB,4.9875627880097415,-0.048815056498120644,0.2805680326590905,-0.1739865231098309,0.8618760536925214,0.9653663708866124,TP3M,14,15
ZCWPW1,2.641515433486993,-0.34579954812545294,0.41745635126791447,-0.8283489928352444,0.40747288433222884,,TP3M,14,15
MEPCE,8.412068418937961,0.440657348537125,0.21563345907070672,2.043548113711947,0.04099820959633797,0.295553016035264,TP3M,14,15
PPP1R35,3.8442099640909793,-0.057226106413419305,0.2981020625268796,-0.19196816663507413,0.8477671409789703,,TP3M,14,15
TSC22D4,4.878191544544405,0.1616469501204723,0.2530267370340738,0.638853237469146,0.5229184113242422,0.8290150400235459,TP3M,14,15
SAP25,1.8414489305060824,-0.12355995880153732,0.448272469139993,-0.2756358404935866,0.7828277788914052,,TP3M,14,15
LRCH4,4.583863111034147,-0.004154839071744285,0.2824315875703047,-0.014710957465797042,0.9882627775114327,0.9949818445540033,TP3M,14,15
MOSPD3,0.7580659009876078,-0.16608308426603413,0.5375611042211167,-0.30895666178578024,0.7573544939058662,,TP3M,14,15
GNB2,8.515211587345858,-0.11863739854819648,0.19216636896573727,-0.6173681648184195,0.5369919152317817,0.8365653107861317,TP3M,14,15
GIGYF1,2.7998656811336398,-0.057020714299411454,0.3497780942504492,-0.16301968372720135,0.8705029366117016,,TP3M,14,15
POP7,1.590217373393051,0.15211854240151057,0.44921556534774815,0.33863150374976897,0.7348873467899142,,TP3M,14,15
SLC12A9,1.1154438992123736,-0.17601403907813423,0.5274358043268089,-0.33371651608443453,0.738593485353274,,TP3M,14,15
SRRT,3.7569368736763695,-0.11509940507831588,0.2783241333994368,-0.4135444658445447,0.6792077511840863,,TP3M,14,15
TRIM56,5.4625769603129495,0.2807367680830725,0.25896776487355083,1.0840606676284636,0.2783379006765817,0.6822157924169457,TP3M,14,15
AP1S1,1.2174136429729117,-0.9536096538069779,0.4967106715125713,-1.9198493378510852,0.054876932766899214,,TP3M,14,15
ZNHIT1,8.174817492813323,-0.2856366398504404,0.2048357137484628,-1.3944669834343475,0.16317663297812457,0.5566093824558683,TP3M,14,15
FIS1,12.949734987174713,-0.27421866360101854,0.19530298389941592,-1.4040679672474714,0.16029861122575906,0.5538572037358352,TP3M,14,15
IFT22,1.2110471725506948,0.06460495794581725,0.49656840639415845,0.13010283601195544,0.896485066380729,,TP3M,14,15
CUX1,5.298119943887725,0.16884464384960088,0.23913966930254119,0.706050335948201,0.48015683512655793,0.7988592887756518,TP3M,14,15
SH2B2,3.104710576904412,-0.7035244991069243,0.34881752326467524,-2.01688405021185,0.04370761492161738,,TP3M,14,15
PRKRIP1,3.5217612652077728,0.39034836747233814,0.2931693674763769,1.3314773328212461,0.18303199858412667,,TP3M,14,15
ORAI2,16.85668802469204,-0.08009251622639937,0.15374061912503598,-0.5209587204879199,0.6023955279087186,0.8692300877740909,TP3M,14,15
ALKBH4,0.9460787925139726,0.4612941446909198,0.5517556151329566,0.8360479386870612,0.40312793471984176,,TP3M,14,15
LRWD1,0.7964549468634855,-0.6278372981006449,0.6629644747477446,-0.9470149940380058,0.34363113853629945,,TP3M,14,15
POLR2J,9.144259373347118,0.05709323440823598,0.19765920404296244,0.2888468294946003,0.7726985939785922,0.9305899027448041,TP3M,14,15
POLR2J3-1,9.909706252777749,0.5229445351642062,0.23854378414358754,2.192237106666457,0.028362390407023045,0.24888872964582692,TP3M,14,15
RASA4,1.8822553912429958,-0.04022588173144495,0.45401697511449174,-0.0885999509628489,0.9293998470592617,,TP3M,14,15
ARMC10,1.5228835504388314,-0.2506670663544597,0.4334969157614227,-0.5782441748499443,0.5630992783535844,,TP3M,14,15
NAPEPLD,0.6613210161405447,-0.45565045386676484,0.6785218111489708,-0.671533982224082,0.5018804187065212,,TP3M,14,15
PMPCB,6.906510294678187,-0.08194294845484572,0.23694548000711366,-0.3458303929342125,0.729470182612064,0.9211823228251202,TP3M,14,15
DNAJC2,6.700852898665043,0.1531588732366049,0.22560919582580408,0.678868042927031,0.49722147583515786,0.809540851679233,TP3M,14,15
PSMC2,2.5606154624473345,0.23185818289628277,0.3259992858564796,0.7112229779495829,0.4769460717529366,,TP3M,14,15
AC007384.1,2.1860343932905684,0.011326437619994105,0.43963604699087033,0.02576321413478025,0.9794462029708602,,TP3M,14,15
KMT2E-AS1,4.886582169637193,-0.08249990988467099,0.29672068667186347,-0.27803895579382276,0.7809824548577694,0.9342936164909675,TP3M,14,15
KMT2E,35.308879820171775,-0.07074753537714287,0.15118198944818012,-0.46796272251327037,0.6398112478574081,0.8929173228155399,TP3M,14,15
SRPK2,12.428532302864147,-0.0716602176760694,0.16713656069405386,-0.42875249663204795,0.6681033522767299,0.9041359294016561,TP3M,14,15
PUS7,0.6452332730985151,0.8730171617017566,0.6952361534032193,1.2557131234161074,0.2092199994174212,,TP3M,14,15
RINT1,1.1339669021828043,0.6904867800489228,0.4970613940095863,1.3891378175220064,0.16479084597904825,,TP3M,14,15
ATXN7L1,1.844021414901273,0.12861912002092732,0.512167742940726,0.2511269438454514,0.8017159650654898,,TP3M,14,15
SYPL1,15.364325301472894,-0.25750099883924005,0.16242380434854445,-1.5853649030820012,0.11288345054170214,0.47192115941518126,TP3M,14,15
NAMPT,10.875834927580245,-0.048602992291450105,0.18319580466425775,-0.2653062518572662,0.7907735487471805,0.9390371578236177,TP3M,14,15
CCDC71L,2.5606179559897893,-0.8505928795859906,0.38669654051490554,-2.1996392273212066,0.02783250171489078,,TP3M,14,15
PIK3CG,2.37319522545156,0.17419990671543942,0.36343902466122674,0.47930985638599705,0.631718211293656,,TP3M,14,15
HBP1,11.027611937760764,0.08844622739733021,0.17466357274647878,0.5063805005621201,0.6125895606454109,0.8771022677589183,TP3M,14,15
COG5,2.0763121132490525,-0.14367079058806934,0.3559243659282078,-0.4036553951944067,0.6864661443249689,,TP3M,14,15
DUS4L,1.3572903628738175,0.020619169379574673,0.4933711519997236,0.04179240982372278,0.9666641858114362,,TP3M,14,15
BCAP29,5.225223254276053,-0.11664065361823003,0.24964174922311222,-0.46723215960958847,0.6403337872034673,0.8929173228155399,TP3M,14,15
CBLL1,3.8557469527432597,0.32297580665660186,0.28215171791247556,1.1446884287863526,0.2523382464208701,,TP3M,14,15
DLD,3.177992870156216,-0.4023944037640911,0.31894575941075554,-1.261638983717811,0.2070787217892539,,TP3M,14,15
PNPLA8,13.847597690557185,0.06075907107479476,0.16668700083669438,0.3645099544044306,0.7154772418200037,0.9151417445727388,TP3M,14,15
THAP5,2.863724178889718,0.03962338280622332,0.3247539040666993,0.12201048951234565,0.9028907109103725,,TP3M,14,15
DNAJB9,8.460459036447823,-0.07832687204005782,0.23240575923711998,-0.33702638134772783,0.7360970128905898,0.92122275640424,TP3M,14,15
