variable,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,gene,significant,cell_type,cluster_id,timepoint,grouping,n_sterile,n_infection
PNPT1,10.217766848598306,-1.1016921182539006,0.4294583728471084,-2.565305947932034,0.010308486466564742,,,PNPT1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RPL32,1626.0753385012326,-0.28114069689246246,0.10967573815776725,-2.563380941079648,0.01036582458604603,0.2052472700901374,,RPL32,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
CSRNP1,59.562207051179115,-0.42864245543406715,0.1674465731607927,-2.559875949342109,0.010470953231060284,,,CSRNP1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ARL4C,75.34593640218172,-0.7900972796067997,0.30891553366706886,-2.5576482678864583,0.01053826227753459,0.2052472700901374,,ARL4C,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RPL23,1129.4635744316015,-0.28076891036682594,0.10997965505634472,-2.5529168119592893,0.010682500696374927,0.2052472700901374,,RPL23,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
CD14,369.51549256570604,0.4243147819984567,0.16654177305679124,2.5477979140630627,0.01084052482870444,0.2052472700901374,,CD14,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
DEGS1,16.168623048332023,-0.6068964563260089,0.2389323249952914,-2.540034950641228,0.011084139169237046,,,DEGS1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
TRIM7,5.920614065352418,0.9893753176815374,0.39205746153653503,2.523546711249977,0.011617762471355321,,,TRIM7,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
BTG1,447.6552140202179,-0.4263129745455278,0.16935428189689403,-2.5172848880495087,0.011826316087148073,0.21904394144022082,,BTG1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
MTX1,21.014413639371938,0.4713449611687155,0.1876317599165017,2.512074509019526,0.012002374452029924,,,MTX1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
